scene_id,scene_category,scene_name,lab_environment,camera,lighting,product_hero,product_form_detail,compound_id,compound_name,canonical_url,scene_brief,caption_lock,status,rotation_order,last_used_date
SCN-113,biotech_campus,Biotech R · capped pen,"Architectural reveal: Biotech R&D campus interiors. Inside a rooftop greenhouse annex connected to a cellular biology lab via glass bridge. Frost blooms into fern-like crystals on a freezer window port. A showroom-ready stillness that still feels operational. Prioritize photoreal materials: glass weight, metal wear, frost, epoxy sheen, fabric sterile blues.","profile_rtl, true side profile right, profile track R→L: measured side-profile track brief lateral right to left from near-profile at true side profile right, then settle and hard hold — brief lateral only, never a full circle",noir side light with controlled speculars on glass and metal,frosted research pen body with metal clip,"matte body texture, metal pocket clip, cap on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling",P-SEMA-001,Semaglutide,https://www.palmbeach-vitality.store/products/#semaglutide,"biotech campus · frosted research pen body with metal clip · matte body texture, metal pocket clip, cap on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling · a rooftop greenhouse annex connected to a cellular biology lab via glass bridge · noir side light with controlled speculars on glass and metal · shot:profile_rtl · cap ON · label:Semaglutide","For laboratory research use only. Not for human use or consumption. Not a drug, dietary supplement, or cosmetic. Not evaluated by the FDA. Captions only — never burn this into the image or Grok prompt.",Active,113,
SCN-114,palm_beach_showroom,Palm Beach premium research showrooms · capped pen,Macro-world portal: Palm Beach premium research showrooms. Inside a floating lab pod suspended in an atrium with cable trays as chandelier. Vapor from a dewar curls into a soft ribbon then vanishes. The tension between wellness softness and lab rigor. Compose as a vertical 9:16 hero still that could open a premium Instagram reel.,"doc_drift, eye-level documentary, doc forward drift: documentary-slow micro drift micro forward drift from loose mid-shot at eye-level documentary, scientific documentary energy, then hold — no circling path",noir side light with controlled speculars on glass and metal,research pen silhouette edge-lit,"rim light outlining form, cap on, dark field; barrel window shows settled clear bright blue liquid already inside at a stable level (GLOW only — blue liquid); never filling",P-GLOW-001,GLOW,https://www.palmbeach-vitality.store/products/#glow,"palm beach showroom · research pen silhouette edge-lit · rim light outlining form, cap on, dark field; barrel window shows settled clear bright blue liquid already inside at a stable level (GLOW only — blue liquid); never filling · a floating lab pod suspended in an atrium with cable trays as chandelier · noir side light with controlled speculars on glass and metal · shot:doc_drift · cap ON · label:GLOW","For laboratory research use only. Not for human use or consumption. Not a drug, dietary supplement, or cosmetic. Not evaluated by the FDA. Captions only — never burn this into the image or Grok prompt.",Active,114,
SCN-115,cryo_cold_chain,Cryostorage · capped pen,"After-hours R&D atmosphere: Cryostorage & cold-chain research logistics. Inside a peptide synthesis gallery with resin columns and nitrogen lines as architecture. Brass and stainless share the frame — wellness luxury meeting laboratory steel. An almost theatrical reveal of research craftsmanship. Make the still exciting enough that a slow camera move will feel like entering a world, not inspecting a SKU.","label_rise, label-plane flat, rise to label: slow vertical lift from lower body then lock off on the label plane at label-plane flat, straight rise only (straight up to label lock), then hold",blue-hour exterior wash through glass with warm interior pools,research pen on mirrored chrome plate,"hard specular highlights, product catalog, cap on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling",P-SERM-001,Sermorelin,https://www.palmbeach-vitality.store/products/#sermorelin,"cryo cold chain · research pen on mirrored chrome plate · hard specular highlights, product catalog, cap on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling · a peptide synthesis gallery with resin columns and nitrogen lines as architectur · blue-hour exterior wash through glass with warm interior pools · shot:label_rise · cap ON · label:Sermorelin","For laboratory research use only. Not for human use or consumption. Not a drug, dietary supplement, or cosmetic. Not evaluated by the FDA. Captions only — never burn this into the image or Grok prompt.",Active,115,
SCN-116,sports_science,Sports science · capped pen,"Coastal biotech brochure frame: Sports science & performance research labs. Inside a QC war-room with blank monitors and a single illuminated chromatogram print. Tiny QR stickers are deliberately unreadable; brand story is visual not textual spam. Quiet prosperity — science as coastal luxury infrastructure. Prioritize photoreal materials: glass weight, metal wear, frost, epoxy sheen, fabric sterile blues.","wide_env, eye-level wide, wide to hero forward: creeping push-in from room-context wide into subject-dominant frame at eye-level wide, straight forward path only (straight forward into subject), then hold",bright clinical cove lighting plus cool instrument practicals,precision research pen standing upright,"vertical hero, soft reflection, cap on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling",P-PT141-001,PT-141,https://www.palmbeach-vitality.store/products/#pt-141,"sports science · precision research pen standing upright · vertical hero, soft reflection, cap on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling · a QC war-room with blank monitors and a single illuminated chromatogram print · bright clinical cove lighting plus cool instrument practicals · shot:wide_env · cap ON · label:PT-141","For laboratory research use only. Not for human use or consumption. Not a drug, dietary supplement, or cosmetic. Not evaluated by the FDA. Captions only — never burn this into the image or Grok prompt.",Active,116,
SCN-117,sterile_cleanroom,Sterile cleanroom · capped pen,"Quiet luxury-science tableau: Sterile cleanroom & controlled environments. Inside a desert-modern lab exterior courtyard seen through tinted research glass. Instrument LEDs pulse out of sync like a living heartbeat of the lab. The feeling that a breakthrough is minutes away off-frame. Make the still exciting enough that a slow camera move will feel like entering a world, not inspecting a SKU.","offset_left, eye-level, offset left micro-push: locked offset composition with subject subject far left third at eye-level, barely pushing subtle breathing push-in only, negative space on right, then hold",sunrise rim light cutting across frost and steel,research pen barrel showing pre-filled liquid,"optical clarity of liquid in barrel window, cap on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling",P-TIRZ-001,Tirzepatide,https://www.palmbeach-vitality.store/products/#tirzepatide,"sterile cleanroom · research pen barrel showing pre-filled liquid · optical clarity of liquid in barrel window, cap on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling · a desert-modern lab exterior courtyard seen through tinted research glass · sunrise rim light cutting across frost and steel · shot:offset_left · cap ON · label:Tirzepatide","For laboratory research use only. Not for human use or consumption. Not a drug, dietary supplement, or cosmetic. Not evaluated by the FDA. Captions only — never burn this into the image or Grok prompt.",Active,117,
SCN-118,molecular_imaging,Molecular imaging · capped pen,Process-gallery spectacle: Molecular imaging & microscopy cores. Inside a sports-performance science lab with force-plate flooring and calibrated gear racks. A faint ocean reflection ghosts across a glass partition. Premium calm: every object placed with intentional design. Compose as a vertical 9:16 hero still that could open a premium Instagram reel.,"offset_right, eye-level, offset right micro-push: locked offset composition with subject subject far right third at eye-level, barely pushing subtle breathing push-in only, negative space on left, then hold",under-cabinet ribbon light and dark ceiling void,research pen with protective tip shield locked,"safety shield engaged, cap on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling",P-MOTS-001,MOTS-C,https://www.palmbeach-vitality.store/products/#mots-c,"molecular imaging · research pen with protective tip shield locked · safety shield engaged, cap on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling · a sports-performance science lab with force-plate flooring and calibrated gear r · under-cabinet ribbon light and dark ceiling void · shot:offset_right · cap ON · label:MOTS-C","For laboratory research use only. Not for human use or consumption. Not a drug, dietary supplement, or cosmetic. Not evaluated by the FDA. Captions only — never burn this into the image or Grok prompt.",Active,118,
SCN-119,analytical_qc,Analytical QC · capped pen,Wellness-meets-lab hybrid: Analytical QC & identity confirmation. Inside a Palm Beach waterfront biotech loft with floor-to-ceiling glass and ocean haze beyond. Soft bokeh of city lights beyond the lab glass reminds you this is coastal biotech. Industrial poetry — pipes and glass as modern sculpture. Keep every readable label sparse; if a compound name appears it must be exact and research-only.,"dolly_in_low, low-angle, low forward: measured low dolly-in from low wide at low-angle, straight forward path only (straight forward low), then hold",noir side light with controlled speculars on glass and metal,research pen barrel showing pre-filled liquid,"optical clarity of liquid in barrel window, cap on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling",P-SEL-001,Selank,https://www.palmbeach-vitality.store/products/#selank,"analytical qc · research pen barrel showing pre-filled liquid · optical clarity of liquid in barrel window, cap on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling · a Palm Beach waterfront biotech loft with floor-to-ceiling glass and ocean haze  · noir side light with controlled speculars on glass and metal · shot:dolly_in_low · cap ON · label:Selank","For laboratory research use only. Not for human use or consumption. Not a drug, dietary supplement, or cosmetic. Not evaluated by the FDA. Captions only — never burn this into the image or Grok prompt.",Active,119,
SCN-120,discovery_bench,Discovery chemistry benches · capped pen,"Discovery-morning clarity: Discovery chemistry benches. Inside a longevity institute reading room meeting a wet-lab through a glass airlock. A red 'AUTHORIZED PERSONNEL' light is off — the room waits in standby elegance. Client-facing wonder without tipping into medical theater. Let architecture lead, then reward the eye with one unmistakable research focal point.","dolly_in_high, slight-high, high forward: measured high dolly-in from high wide at slight-high, straight forward path only (straight forward high), then hold",bright clinical cove lighting plus cool instrument practicals,research pen on matte white seamless paper,one capped research pen on plain white backdrop; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling,P-TB500-001,TB-500,https://www.palmbeach-vitality.store/products/#tb-500,discovery bench · research pen on matte white seamless paper · one capped research pen on plain white backdrop; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling · a longevity institute reading room meeting a wet-lab through a glass airlock · bright clinical cove lighting plus cool instrument practicals · shot:dolly_in_high · cap ON · label:TB-500,"For laboratory research use only. Not for human use or consumption. Not a drug, dietary supplement, or cosmetic. Not evaluated by the FDA. Captions only — never burn this into the image or Grok prompt.",Active,120,
SCN-121,peptide_synthesis,Peptide synthesis · capped pen,"Wide establishing energy: Peptide synthesis & solid-phase chemistry. Inside a kinetic sculpture of glass condensers in a discovery hallway. A research notebook lies closed; the story is visual, not textual. A slow sense of discovery in the empty room. Use negative space generously so the scene breathes and never feels like a cluttered bench dump.","static_lock, eye-level, no travel / locked: locked tripod hold at eye-level, subject slightly right third, micro-focus only — camera body does not travel, direction locked, then hold",low-key cinematic spotlight with velvet falloff,research pen on frosted glass platform,"soft reflection beneath, barrel window, cap on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling",P-5A1MQ-001,5-Amino-1MQ,https://www.palmbeach-vitality.store/products/#5-amino-1mq,"peptide synthesis · research pen on frosted glass platform · soft reflection beneath, barrel window, cap on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling · a kinetic sculpture of glass condensers in a discovery hallway · low-key cinematic spotlight with velvet falloff · shot:static_lock · cap ON · label:5-Amino-1MQ","For laboratory research use only. Not for human use or consumption. Not a drug, dietary supplement, or cosmetic. Not evaluated by the FDA. Captions only — never burn this into the image or Grok prompt.",Active,121,
SCN-122,formulation_suite,Formulation · capped pen,"Intimate cinematic entry: Formulation & compounding research suites. Inside a walnut-and-steel executive science lounge overlooking a manicured courtyard. A silent alarm tower glows green — all systems nominal, nobody present. The hush of validated equipment between runs. Keep every readable label sparse; if a compound name appears it must be exact and research-only.","push_in, eye-level, forward: measured straight push-in from medium toward closer detail at eye-level, path is a straight forward line only (straight forward), then hold",under-cabinet ribbon light and dark ceiling void,research pen silhouette edge-lit,"rim light outlining form, cap on, dark field; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling",P-TESA-001,Tesamorelin,https://www.palmbeach-vitality.store/products/#tesamorelin,"formulation suite · research pen silhouette edge-lit · rim light outlining form, cap on, dark field; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling · a walnut-and-steel executive science lounge overlooking a manicured courtyard · under-cabinet ribbon light and dark ceiling void · shot:push_in · cap ON · label:Tesamorelin","For laboratory research use only. Not for human use or consumption. Not a drug, dietary supplement, or cosmetic. Not evaluated by the FDA. Captions only — never burn this into the image or Grok prompt.",Active,122,
SCN-123,wellness_retail_lab,Boutique wellness × lab hybrid spaces · capped pen,"Architectural reveal: Boutique wellness × lab hybrid spaces. Inside a silent metrology room with granite tables and vibration-isolated instruments. Polished black acrylic gives a soft reflection without cloning a second hero object. A showroom-ready stillness that still feels operational. Make the still exciting enough that a slow camera move will feel like entering a world, not inspecting a SKU.","pull_back, eye-level, backward: start on tight badge crop then measured straight pull-back to full hero at eye-level, path is a straight retreat only (straight backward), then hold",fluorescence-inspired cyan accent without neon cartoon glow,precision research pen standing upright,"vertical hero, soft reflection, cap on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling",P-KPV-001,KPV,https://www.palmbeach-vitality.store/products/#kpv,"wellness retail lab · precision research pen standing upright · vertical hero, soft reflection, cap on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling · a silent metrology room with granite tables and vibration-isolated instruments · fluorescence-inspired cyan accent without neon cartoon glow · shot:pull_back · cap ON · label:KPV","For laboratory research use only. Not for human use or consumption. Not a drug, dietary supplement, or cosmetic. Not evaluated by the FDA. Captions only — never burn this into the image or Grok prompt.",Active,123,
SCN-124,wellness_innovation,Health · capped pen,"Macro-world portal: Health & wellness innovation studios. Inside a modular container-lab village on a research campus at blue hour. A mezzanine railing frames the scene like an architecture photograph. The tension between wellness softness and lab rigor. Make the still exciting enough that a slow camera move will feel like entering a world, not inspecting a SKU.","vertical_rise, eye-level rising, up: gentle vertical rise from lower third to top detail at eye-level rising, path is a straight up-line only (straight up), then hold",fluorescence-inspired cyan accent without neon cartoon glow,single sealed Palm Beach Vitality research pen on a matte acrylic pedestal,"cap on, one pen only — no second pen, no carousel, no pen tray; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling",P-CJC-001,CJC,https://www.palmbeach-vitality.store/products/#cjc-1295,"wellness innovation · single sealed Palm Beach Vitality research pen on a matte acrylic pedestal · cap on, one pen only — no second pen, no carousel, no pen tray; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling · a modular container-lab village on a research campus at blue hour · fluorescence-inspired cyan accent without neon cartoon glow · shot:vertical_rise · cap ON · label:CJC","For laboratory research use only. Not for human use or consumption. Not a drug, dietary supplement, or cosmetic. Not evaluated by the FDA. Captions only — never burn this into the image or Grok prompt.",Active,124,
SCN-125,pilot_scale,Pilot-scale process development · capped pen,"After-hours R&D atmosphere: Pilot-scale process development. Inside a kinetic sculpture of glass condensers in a discovery hallway. Tiny QR stickers are deliberately unreadable; brand story is visual not textual spam. An almost theatrical reveal of research craftsmanship. Prioritize photoreal materials: glass weight, metal wear, frost, epoxy sheen, fabric sterile blues.","vertical_descend, high settling to eye-level, down: measured vertical descend from high three-quarter into settled hero at high settling to eye-level, path is a straight down-line only (straight down), then hold",bright clinical cove lighting plus cool instrument practicals,research pen with protective tip shield locked,"safety shield engaged, cap on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling",P-MT2-001,Melanotan 2,https://www.palmbeach-vitality.store/products/#melanotan-2,"pilot scale · research pen with protective tip shield locked · safety shield engaged, cap on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling · a kinetic sculpture of glass condensers in a discovery hallway · bright clinical cove lighting plus cool instrument practicals · shot:vertical_descend · cap ON · label:Melanotan 2","For laboratory research use only. Not for human use or consumption. Not a drug, dietary supplement, or cosmetic. Not evaluated by the FDA. Captions only — never burn this into the image or Grok prompt.",Active,125,
SCN-126,longevity_lab,Longevity · capped pen,Coastal biotech brochure frame: Longevity & cellular research suites. Inside a concrete-and-glass brutalist lab wing softened by soft cove lighting. A single shaft of sunrise cuts a diagonal across otherwise clinical white. Quiet prosperity — science as coastal luxury infrastructure. Compose as a vertical 9:16 hero still that could open a premium Instagram reel.,"lateral_ltr, eye-level, left-to-right: measured lateral slide left to right starting far left negative space at eye-level, focus locked on subject, straight horizontal path only, then hold",sunrise rim light cutting across frost and steel,research pen on matte white seamless paper,one capped research pen on plain white backdrop; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling,P-SS31-001,SS-31,https://www.palmbeach-vitality.store/products/#ss-31,longevity lab · research pen on matte white seamless paper · one capped research pen on plain white backdrop; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling · a concrete-and-glass brutalist lab wing softened by soft cove lighting · sunrise rim light cutting across frost and steel · shot:lateral_ltr · cap ON · label:SS-31,"For laboratory research use only. Not for human use or consumption. Not a drug, dietary supplement, or cosmetic. Not evaluated by the FDA. Captions only — never burn this into the image or Grok prompt.",Active,126,
SCN-127,archive_documentation,Research documentation · capped pen,Quiet luxury-science tableau: Research documentation & standards archives. Inside a silent metrology room with granite tables and vibration-isolated instruments. Tiny QR stickers are deliberately unreadable; brand story is visual not textual spam. The feeling that a breakthrough is minutes away off-frame. Compose as a vertical 9:16 hero still that could open a premium Instagram reel.,"lateral_rtl, eye-level, right-to-left: measured lateral slide right to left starting far right negative space at eye-level, focus locked on subject, straight horizontal path only, then hold",noir side light with controlled speculars on glass and metal,research pen with dose window close-up,"numeric window readable, shallow depth, cap on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling",P-AOD-001,AOD-9604,https://www.palmbeach-vitality.store/products/#aod-9604,"archive documentation · research pen with dose window close-up · numeric window readable, shallow depth, cap on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling · a silent metrology room with granite tables and vibration-isolated instruments · noir side light with controlled speculars on glass and metal · shot:lateral_rtl · cap ON · label:AOD-9604","For laboratory research use only. Not for human use or consumption. Not a drug, dietary supplement, or cosmetic. Not evaluated by the FDA. Captions only — never burn this into the image or Grok prompt.",Active,127,
SCN-128,biotech_campus,Biotech R · capped pen,Process-gallery spectacle: Biotech R&D campus interiors. Inside a silent metrology room with granite tables and vibration-isolated instruments. Vapor from a dewar curls into a soft ribbon then vanishes. Premium calm: every object placed with intentional design. Compose as a vertical 9:16 hero still that could open a premium Instagram reel.,"top_down, true top-down 90 degrees, down into plan view: measured overhead descend straight down from already plan-view into true top-down 90 degrees composition, path is a straight vertical drop only, then hold",bright clinical cove lighting plus cool instrument practicals,research pen on frosted glass platform,"soft reflection beneath, barrel window, cap on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling",P-BPCTB-001,BPC-157/TB-500,https://www.palmbeach-vitality.store/products/#wolverine,"biotech campus · research pen on frosted glass platform · soft reflection beneath, barrel window, cap on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling · a silent metrology room with granite tables and vibration-isolated instruments · bright clinical cove lighting plus cool instrument practicals · shot:top_down · cap ON · label:BPC-157/TB-500","For laboratory research use only. Not for human use or consumption. Not a drug, dietary supplement, or cosmetic. Not evaluated by the FDA. Captions only — never burn this into the image or Grok prompt.",Active,128,
SCN-129,palm_beach_showroom,Palm Beach premium research showrooms · capped pen,"Wellness-meets-lab hybrid: Palm Beach premium research showrooms. Inside a longevity institute reading room meeting a wet-lab through a glass airlock. Soft bokeh of city lights beyond the lab glass reminds you this is coastal biotech. Industrial poetry — pipes and glass as modern sculpture. Prioritize photoreal materials: glass weight, metal wear, frost, epoxy sheen, fabric sterile blues.","tilt_up, low-angle power pose, tilt-up: deliberate tilt-up from base flange to eye level at low-angle power pose, pivot only (tilt up only) — camera body does not truck around subject, then hold",golden coastal window light mixed with white LED task lamps,research pen on mirrored chrome plate,"hard specular highlights, product catalog, cap on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling",P-SEMAX-001,SEMAX,https://www.palmbeach-vitality.store/products/#semax,"palm beach showroom · research pen on mirrored chrome plate · hard specular highlights, product catalog, cap on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling · a longevity institute reading room meeting a wet-lab through a glass airlock · golden coastal window light mixed with white LED task lamps · shot:tilt_up · cap ON · label:SEMAX","For laboratory research use only. Not for human use or consumption. Not a drug, dietary supplement, or cosmetic. Not evaluated by the FDA. Captions only — never burn this into the image or Grok prompt.",Active,129,
SCN-130,cryo_cold_chain,Cryostorage · capped pen,"Discovery-morning clarity: Cryostorage & cold-chain research logistics. Inside a rain-soaked loading dock for validated cold-chain totes under sodium lamps. Frost blooms into fern-like crystals on a freezer window port. Client-facing wonder without tipping into medical theater. Prioritize photoreal materials: glass weight, metal wear, frost, epoxy sheen, fabric sterile blues.","tilt_down, high looking down, tilt-down: deliberate tilt-down from top badge onto the subject at high looking down, pivot only (tilt down only) — no lateral looping path, then hold",under-cabinet ribbon light and dark ceiling void,pre-filled research pen on matte black acrylic,"clear barrel window, dial collar, capped tip cover on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling",P-KLOW-001,KLOW,https://www.palmbeach-vitality.store/products/#klow,"cryo cold chain · pre-filled research pen on matte black acrylic · clear barrel window, dial collar, capped tip cover on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling · a rain-soaked loading dock for validated cold-chain totes under sodium lamps · under-cabinet ribbon light and dark ceiling void · shot:tilt_down · cap ON · label:KLOW","For laboratory research use only. Not for human use or consumption. Not a drug, dietary supplement, or cosmetic. Not evaluated by the FDA. Captions only — never burn this into the image or Grok prompt.",Active,130,
SCN-131,sports_science,Sports science · capped pen,"Wide establishing energy: Sports science & performance research labs. Inside a floating lab pod suspended in an atrium with cable trays as chandelier. A single shaft of sunrise cuts a diagonal across otherwise clinical white. A slow sense of discovery in the empty room. Let architecture lead, then reward the eye with one unmistakable research focal point.","macro_detail, macro flat-on, micro forward: extreme macro on metal microtexture at macro flat-on, razor shallow depth of field, barely moving tiny forward drift only, then hard hold",museum track lighting with narrow beams on pedestals,research pen rubber grip section macro,"grip texture, dial collar, capped tip cover on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling",P-CAGRI-001,Cagrilinitide,https://www.palmbeach-vitality.store/products/#cagrilinitide,"sports science · research pen rubber grip section macro · grip texture, dial collar, capped tip cover on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling · a floating lab pod suspended in an atrium with cable trays as chandelier · museum track lighting with narrow beams on pedestals · shot:macro_detail · cap ON · label:Cagrilinitide","For laboratory research use only. Not for human use or consumption. Not a drug, dietary supplement, or cosmetic. Not evaluated by the FDA. Captions only — never burn this into the image or Grok prompt.",Active,131,
SCN-132,sterile_cleanroom,Sterile cleanroom · capped pen,Intimate cinematic entry: Sterile cleanroom & controlled environments. Inside a marble reception science gallery that transitions into a visible QC suite. Cable management is immaculate — luxury expressed as engineering discipline. The hush of validated equipment between runs. Keep every readable label sparse; if a compound name appears it must be exact and research-only.,"crane_settle, high three-quarter to eye-level, crane down: graceful crane-down from high front to settled hero (high three-quarter to eye-level), path is a straight descending line (straight descending crane), then hold",soft spa diffusion plus one hard scientific key light,research pen silhouette edge-lit,"rim light outlining form, cap on, dark field; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling",P-TA1-001,TA-1,https://www.palmbeach-vitality.store/products/#ta-1,"sterile cleanroom · research pen silhouette edge-lit · rim light outlining form, cap on, dark field; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling · a marble reception science gallery that transitions into a visible QC suite · soft spa diffusion plus one hard scientific key light · shot:crane_settle · cap ON · label:TA-1","For laboratory research use only. Not for human use or consumption. Not a drug, dietary supplement, or cosmetic. Not evaluated by the FDA. Captions only — never burn this into the image or Grok prompt.",Active,132,
SCN-133,molecular_imaging,Molecular imaging · capped pen,"Architectural reveal: Molecular imaging & microscopy cores. Inside a cedar sauna anteroom juxtaposed with a sealed research fridge behind glass. A faint ocean reflection ghosts across a glass partition. A showroom-ready stillness that still feels operational. Build depth with foreground glass, mid-ground hero, and soft background process glow.","push_out, eye-level, backward expand: deliberate straight push-out from tight port crop to full product at eye-level, path is a straight retreat only (straight backward), then hold",golden coastal window light mixed with white LED task lamps,compact travel research pen shorter body,"shorter form factor, capped tip cover on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling",P-DSIP-001,DSIP,https://www.palmbeach-vitality.store/products/#dsip,"molecular imaging · compact travel research pen shorter body · shorter form factor, capped tip cover on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling · a cedar sauna anteroom juxtaposed with a sealed research fridge behind glass · golden coastal window light mixed with white LED task lamps · shot:push_out · cap ON · label:DSIP","For laboratory research use only. Not for human use or consumption. Not a drug, dietary supplement, or cosmetic. Not evaluated by the FDA. Captions only — never burn this into the image or Grok prompt.",Active,133,
SCN-134,analytical_qc,Analytical QC · capped pen,"Macro-world portal: Analytical QC & identity confirmation. Inside a silent metrology room with granite tables and vibration-isolated instruments. The floor epoxy has a subtle marble swirl catching a rim light streak. The tension between wellness softness and lab rigor. Treat the environment as a character — the peptide research story is told by place, light, and material.","pedestal_up, eye-level, pedestal up: creeping pedestal up a few centimeters from chest height at eye-level, lighting wrap shifts on edges, no sideways travel (straight up pedestal), then hold",low-key cinematic spotlight with velvet falloff,research pen on mirrored chrome plate,"hard specular highlights, product catalog, cap on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling",P-TESAIPA-001,Tesamorelin/Ipamorelin,https://www.palmbeach-vitality.store/products/#tesamorelin,"analytical qc · research pen on mirrored chrome plate · hard specular highlights, product catalog, cap on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling · a silent metrology room with granite tables and vibration-isolated instruments · low-key cinematic spotlight with velvet falloff · shot:pedestal_up · cap ON · label:Tesamorelin/Ipamorelin","For laboratory research use only. Not for human use or consumption. Not a drug, dietary supplement, or cosmetic. Not evaluated by the FDA. Captions only — never burn this into the image or Grok prompt.",Active,134,
SCN-135,discovery_bench,Discovery chemistry benches · capped pen,After-hours R&D atmosphere: Discovery chemistry benches. Inside a moonlit rooftop observatory deck adjacent to a molecular biology suite. Condensation beads map a perfect gradient down a cold pen shoulder. An almost theatrical reveal of research craftsmanship. Use negative space generously so the scene breathes and never feels like a cluttered bench dump.,"pedestal_down, eye-level, pedestal down: creeping pedestal down a few centimeters from upper third at eye-level, lighting wrap shifts on edges, no sideways travel (straight down pedestal), then hold",fluorescence-inspired cyan accent without neon cartoon glow,single sealed Palm Beach Vitality research pen on a matte acrylic pedestal,"cap on, one pen only — no second pen, no carousel, no pen tray; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling",P-CJCIPA-001,CJC (no DAC)/Ipamorelin,https://www.palmbeach-vitality.store/products/#cjc-1295,"discovery bench · single sealed Palm Beach Vitality research pen on a matte acrylic pedestal · cap on, one pen only — no second pen, no carousel, no pen tray; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling · a moonlit rooftop observatory deck adjacent to a molecular biology suite · fluorescence-inspired cyan accent without neon cartoon glow · shot:pedestal_down · cap ON · label:CJC (no DAC)/Ipamorelin","For laboratory research use only. Not for human use or consumption. Not a drug, dietary supplement, or cosmetic. Not evaluated by the FDA. Captions only — never burn this into the image or Grok prompt.",Active,135,
SCN-136,peptide_synthesis,Peptide synthesis · capped pen,Coastal biotech brochure frame: Peptide synthesis & solid-phase chemistry. Inside a soft-pink wellness R&D studio cooled by clinical steel islands. Frost blooms into fern-like crystals on a freezer window port. Quiet prosperity — science as coastal luxury infrastructure. Compose as a vertical 9:16 hero still that could open a premium Instagram reel.,"profile_ltr, true side profile left, profile track L→R: brief side-profile track brief lateral left to right from near-profile at true side profile left, then settle and hard hold — brief lateral only, never a full circle",golden coastal window light mixed with white LED task lamps,research pen on frosted glass platform,"soft reflection beneath, barrel window, cap on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling",P-BPC-001,BPC-157,https://www.palmbeach-vitality.store/products/#bpc-157,"peptide synthesis · research pen on frosted glass platform · soft reflection beneath, barrel window, cap on; barrel window shows settled crystal-clear colorless liquid already inside at a stable level; never filling · a soft-pink wellness R&D studio cooled by clinical steel islands · golden coastal window light mixed with white LED task lamps · shot:profile_ltr · cap ON · label:BPC-157","For laboratory research use only. Not for human use or consumption. Not a drug, dietary supplement, or cosmetic. Not evaluated by the FDA. Captions only — never burn this into the image or Grok prompt.",Active,136,
