creation_id,rank,scene_id,category,scene_brief,quality_var_count,quality_suffix,aspect_ratio,duration_seconds,resolution,model_still,model_video,video_prompt,status,times_used,last_used_at
PBVita-Reel-374,374,549,"Hybrid, Transition & Special Shots","Special / hybrid shot: product emerging from within its own molecular structure visualization. Centered on research pen with visible liquid barrel, cool clinical blue-white LED, low angle tracking slide.",12,"razor sharp focus, ultra realistic, volumetric lighting, studio lighting, rich contrast, perfect composition, clean and crisp, realistic textures, intricate textures, realistic reflections, high-end commercial look, professional photography",9:16,8,1080p,grok-imagine-image-2.0,grok-imagine-video-1.5,"Photoreal vertical 9:16 Palm Beach Vitality laboratory research catalog film, chemical research material only, premium American research aesthetic, no people, no faces, no hands, no needles, no injection, no clinic, no gym, no lifestyle, no wellness claims, no nicknames. Scene: Special / hybrid shot: product emerging from within its own molecular structure visualization. Centered on research pen with visible liquid barrel, cool clinical blue-white LED, low angle tracking slide.. Quality: razor sharp focus, ultra realistic, volumetric lighting, studio lighting, rich contrast, perfect composition, clean and crisp, realistic textures, intricate textures, realistic reflections, high-end commercial look, professional photography. creation motif 374/500 · scene 549. Keep product identity and any on-screen research typography sharp and unchanged. For laboratory research use only. Not for human use or consumption.",Active,0,
PBVita-Reel-375,375,88,Laboratory & Scientific Environments,"Dual research pens side by side next to precise volumetric glassware, dramatic single hard key light, with subtle floating dust motes in light beams, gentle top-down descending crane.",12,"razor sharp focus, cinematic lighting, dramatic lighting, studio lighting, rim lighting, HDR, shallow depth of field, creamy bokeh, soft shadows, editorial photography style, DSLR sharpness, professional photography",9:16,8,1080p,grok-imagine-image-2.0,grok-imagine-video-1.5,"Photoreal vertical 9:16 Palm Beach Vitality laboratory research catalog film, chemical research material only, premium American research aesthetic, no people, no faces, no hands, no needles, no injection, no clinic, no gym, no lifestyle, no wellness claims, no nicknames. Scene: Dual research pens side by side next to precise volumetric glassware, dramatic single hard key light, with subtle floating dust motes in light beams, gentle top-down descending crane.. Quality: razor sharp focus, cinematic lighting, dramatic lighting, studio lighting, rim lighting, HDR, shallow depth of field, creamy bokeh, soft shadows, editorial photography style, DSLR sharpness, professional photography. creation motif 375/500 · scene 088. Keep product identity and any on-screen research typography sharp and unchanged. For laboratory research use only. Not for human use or consumption.",Active,0,
PBVita-Reel-376,376,511,Lifestyle & Context (Research-Forward),"Context still life: clean architectural surface with strong geometric lines and the product. Featuring precision research pen, soft diffused overhead, subtle handheld micro-movement.",12,"razor sharp focus, cinematic lighting, high dynamic range, perfect exposure, shallow depth of field, perfect composition, refined details, realistic textures, intricate textures, global illumination, high-end commercial look, medium format look",9:16,8,1080p,grok-imagine-image-2.0,grok-imagine-video-1.5,"Photoreal vertical 9:16 Palm Beach Vitality laboratory research catalog film, chemical research material only, premium American research aesthetic, no people, no faces, no hands, no needles, no injection, no clinic, no gym, no lifestyle, no wellness claims, no nicknames. Scene: Context still life: clean architectural surface with strong geometric lines and the product. Featuring precision research pen, soft diffused overhead, subtle handheld micro-movement.. Quality: razor sharp focus, cinematic lighting, high dynamic range, perfect exposure, shallow depth of field, perfect composition, refined details, realistic textures, intricate textures, global illumination, high-end commercial look, medium format look. creation motif 376/500 · scene 511. Keep product identity and any on-screen research typography sharp and unchanged. For laboratory research use only. Not for human use or consumption.",Active,0,
PBVita-Reel-377,377,395,Lighting & Mood Variations,"Mood lighting study: rim light only, product outline glowing against deep black. Product is sterile research vial, captured with locked-off static with internal motion only.",12,"razor sharp focus, dramatic lighting, shallow depth of field, creamy bokeh, perfect composition, polished look, refined details, detailed surface texture, realistic reflections, high-end commercial look, DSLR sharpness, professional photography",9:16,8,1080p,grok-imagine-image-2.0,grok-imagine-video-1.5,"Photoreal vertical 9:16 Palm Beach Vitality laboratory research catalog film, chemical research material only, premium American research aesthetic, no people, no faces, no hands, no needles, no injection, no clinic, no gym, no lifestyle, no wellness claims, no nicknames. Scene: Mood lighting study: rim light only, product outline glowing against deep black. Product is sterile research vial, captured with locked-off static with internal motion only.. Quality: razor sharp focus, dramatic lighting, shallow depth of field, creamy bokeh, perfect composition, polished look, refined details, detailed surface texture, realistic reflections, high-end commercial look, DSLR sharpness, professional photography. creation motif 377/500 · scene 395. Keep product identity and any on-screen research typography sharp and unchanged. For laboratory research use only. Not for human use or consumption.",Active,0,
PBVita-Reel-378,378,170,Molecular & Chemical Structure Visuals,"Structure slowly assembling bond by bond of a peptide chain, transitioning from structure into product silhouette, warm under-light glow, with almost no shadow, pure beauty light, slow pull-out revealing environment.",12,"razor sharp focus, studio lighting, rim lighting, high dynamic range, HDR, premium aesthetic, polished look, high fidelity, intricate textures, realistic reflections, high-end commercial look, editorial photography style",9:16,8,1080p,grok-imagine-image-2.0,grok-imagine-video-1.5,"Photoreal vertical 9:16 Palm Beach Vitality laboratory research catalog film, chemical research material only, premium American research aesthetic, no people, no faces, no hands, no needles, no injection, no clinic, no gym, no lifestyle, no wellness claims, no nicknames. Scene: Structure slowly assembling bond by bond of a peptide chain, transitioning from structure into product silhouette, warm under-light glow, with almost no shadow, pure beauty light, slow pull-out revealing environment.. Quality: razor sharp focus, studio lighting, rim lighting, high dynamic range, HDR, premium aesthetic, polished look, high fidelity, intricate textures, realistic reflections, high-end commercial look, editorial photography style. creation motif 378/500 · scene 170. Keep product identity and any on-screen research typography sharp and unchanged. For laboratory research use only. Not for human use or consumption.",Active,0,
PBVita-Reel-379,379,64,Product Hero & Macro,"Detail study of research pen with visible liquid barrel focusing on liquid and glass, cool clinical blue-white LED, low angle tracking slide.",12,"tack sharp, crystal clear, ultra sharp, 8k resolution, ultra realistic, soft diffused lighting, perfect exposure, shallow depth of field, perfect composition, premium aesthetic, medium format look, professional photography",9:16,8,1080p,grok-imagine-image-2.0,grok-imagine-video-1.5,"Photoreal vertical 9:16 Palm Beach Vitality laboratory research catalog film, chemical research material only, premium American research aesthetic, no people, no faces, no hands, no needles, no injection, no clinic, no gym, no lifestyle, no wellness claims, no nicknames. Scene: Detail study of research pen with visible liquid barrel focusing on liquid and glass, cool clinical blue-white LED, low angle tracking slide.. Quality: tack sharp, crystal clear, ultra sharp, 8k resolution, ultra realistic, soft diffused lighting, perfect exposure, shallow depth of field, perfect composition, premium aesthetic, medium format look, professional photography. creation motif 379/500 · scene 064. Keep product identity and any on-screen research typography sharp and unchanged. For laboratory research use only. Not for human use or consumption.",Active,0,
PBVita-Reel-380,380,241,"Production, Process & Manufacturing","Stylized research process: clear liquid being gently transferred between sterile vessels, soft rim light from behind, with soft particle haze, slow 360° orbit at eye level. [catalog angle 380]",12,"tack sharp, crystal clear, ultra sharp, photorealistic, HDR, perfect exposure, premium aesthetic, polished look, realistic textures, detailed surface texture, soft shadows, medium format look",9:16,8,1080p,grok-imagine-image-2.0,grok-imagine-video-1.5,"Photoreal vertical 9:16 Palm Beach Vitality laboratory research catalog film, chemical research material only, premium American research aesthetic, no people, no faces, no hands, no needles, no injection, no clinic, no gym, no lifestyle, no wellness claims, no nicknames. Scene: Stylized research process: clear liquid being gently transferred between sterile vessels, soft rim light from behind, with soft particle haze, slow 360° orbit at eye level. [catalog angle 380]. Quality: tack sharp, crystal clear, ultra sharp, photorealistic, HDR, perfect exposure, premium aesthetic, polished look, realistic textures, detailed surface texture, soft shadows, medium format look. creation motif 380/500 · scene 241. Keep product identity and any on-screen research typography sharp and unchanged. For laboratory research use only. Not for human use or consumption.",Active,0,
PBVita-Reel-381,381,378,Signature Camera Moves & Dynamic Angles,"Camera focused: top-down crane descending slowly onto a precise flat-lay. Subject is sealed peptide vial with rubber stopper, practical small LED panel visible in frame, with perfect mirror reflection below.",12,"tack sharp, crystal clear, ultra sharp, cinematic lighting, soft diffused lighting, rim lighting, perfect exposure, elegant framing, high fidelity, medium format look, DSLR sharpness, professional photography",9:16,8,1080p,grok-imagine-image-2.0,grok-imagine-video-1.5,"Photoreal vertical 9:16 Palm Beach Vitality laboratory research catalog film, chemical research material only, premium American research aesthetic, no people, no faces, no hands, no needles, no injection, no clinic, no gym, no lifestyle, no wellness claims, no nicknames. Scene: Camera focused: top-down crane descending slowly onto a precise flat-lay. Subject is sealed peptide vial with rubber stopper, practical small LED panel visible in frame, with perfect mirror reflection below.. Quality: tack sharp, crystal clear, ultra sharp, cinematic lighting, soft diffused lighting, rim lighting, perfect exposure, elegant framing, high fidelity, medium format look, DSLR sharpness, professional photography. creation motif 381/500 · scene 378. Keep product identity and any on-screen research typography sharp and unchanged. For laboratory research use only. Not for human use or consumption.",Active,0,
PBVita-Reel-382,382,450,"Text, Kinetic & Overlay-Friendly Scenes","Overlay-optimized composition: product emerging from soft fog while type fades in cleanly above it. Subject sterile research vial, warm under-light glow.",12,"tack sharp, crystal clear, 8k resolution, photorealistic, ultra realistic, soft diffused lighting, perfect exposure, premium aesthetic, polished look, realistic reflections, medium format look, DSLR sharpness",9:16,8,1080p,grok-imagine-image-2.0,grok-imagine-video-1.5,"Photoreal vertical 9:16 Palm Beach Vitality laboratory research catalog film, chemical research material only, premium American research aesthetic, no people, no faces, no hands, no needles, no injection, no clinic, no gym, no lifestyle, no wellness claims, no nicknames. Scene: Overlay-optimized composition: product emerging from soft fog while type fades in cleanly above it. Subject sterile research vial, warm under-light glow.. Quality: tack sharp, crystal clear, 8k resolution, photorealistic, ultra realistic, soft diffused lighting, perfect exposure, premium aesthetic, polished look, realistic reflections, medium format look, DSLR sharpness. creation motif 382/500 · scene 450. Keep product identity and any on-screen research typography sharp and unchanged. For laboratory research use only. Not for human use or consumption.",Active,0,
PBVita-Reel-383,383,286,"Abstract, Artistic & Cinematic Science","Soft particle field slowly forming the product shape, featuring pre-filled research pen, soft diffused overhead, subtle handheld micro-movement.",12,"tack sharp, crystal clear, 8k resolution, ultra realistic, dramatic lighting, studio lighting, rim lighting, realistic textures, soft shadows, editorial photography style, medium format look, DSLR sharpness",9:16,8,1080p,grok-imagine-image-2.0,grok-imagine-video-1.5,"Photoreal vertical 9:16 Palm Beach Vitality laboratory research catalog film, chemical research material only, premium American research aesthetic, no people, no faces, no hands, no needles, no injection, no clinic, no gym, no lifestyle, no wellness claims, no nicknames. Scene: Soft particle field slowly forming the product shape, featuring pre-filled research pen, soft diffused overhead, subtle handheld micro-movement.. Quality: tack sharp, crystal clear, 8k resolution, ultra realistic, dramatic lighting, studio lighting, rim lighting, realistic textures, soft shadows, editorial photography style, medium format look, DSLR sharpness. creation motif 383/500 · scene 286. Keep product identity and any on-screen research typography sharp and unchanged. For laboratory research use only. Not for human use or consumption.",Active,0,
PBVita-Reel-384,384,598,Extreme Detail & Texture Studies,"Texture / detail study: detail of sterile packaging seal and clean manufacturing finish, low-key selective highlight only, lateral motion-control track.",12,"tack sharp, crystal clear, 8k resolution, studio lighting, perfect composition, refined details, high fidelity, intricate textures, detailed surface texture, realistic reflections, DSLR sharpness, professional photography",9:16,8,1080p,grok-imagine-image-2.0,grok-imagine-video-1.5,"Photoreal vertical 9:16 Palm Beach Vitality laboratory research catalog film, chemical research material only, premium American research aesthetic, no people, no faces, no hands, no needles, no injection, no clinic, no gym, no lifestyle, no wellness claims, no nicknames. Scene: Texture / detail study: detail of sterile packaging seal and clean manufacturing finish, low-key selective highlight only, lateral motion-control track.. Quality: tack sharp, crystal clear, 8k resolution, studio lighting, perfect composition, refined details, high fidelity, intricate textures, detailed surface texture, realistic reflections, DSLR sharpness, professional photography. creation motif 384/500 · scene 598. Keep product identity and any on-screen research typography sharp and unchanged. For laboratory research use only. Not for human use or consumption.",Active,0,
PBVita-Reel-385,385,555,"Hybrid, Transition & Special Shots","Special / hybrid shot: final wide shot that pulls back to reveal the product as part of a larger clean set. Centered on research vial lying on its side, hard specular edge light, soft focus rack from background to product.",12,"tack sharp, crystal clear, photorealistic, cinematic lighting, dramatic lighting, soft diffused lighting, high dynamic range, detailed surface texture, global illumination, ambient occlusion, soft shadows, realistic reflections",9:16,8,1080p,grok-imagine-image-2.0,grok-imagine-video-1.5,"Photoreal vertical 9:16 Palm Beach Vitality laboratory research catalog film, chemical research material only, premium American research aesthetic, no people, no faces, no hands, no needles, no injection, no clinic, no gym, no lifestyle, no wellness claims, no nicknames. Scene: Special / hybrid shot: final wide shot that pulls back to reveal the product as part of a larger clean set. Centered on research vial lying on its side, hard specular edge light, soft focus rack from background to product.. Quality: tack sharp, crystal clear, photorealistic, cinematic lighting, dramatic lighting, soft diffused lighting, high dynamic range, detailed surface texture, global illumination, ambient occlusion, soft shadows, realistic reflections. creation motif 385/500 · scene 555. Keep product identity and any on-screen research typography sharp and unchanged. For laboratory research use only. Not for human use or consumption.",Active,0,
PBVita-Reel-386,386,124,Laboratory & Scientific Environments,"Research pen with visible liquid barrel in a cold storage rack with soft fog, soft bounce from below, with delicate condensation on glass, vertical rise from base to top. [catalog angle 386]",12,"tack sharp, crystal clear, hyperrealistic, ultra realistic, dramatic lighting, soft diffused lighting, rim lighting, HDR, perfect composition, premium aesthetic, refined details, realistic textures",9:16,8,1080p,grok-imagine-image-2.0,grok-imagine-video-1.5,"Photoreal vertical 9:16 Palm Beach Vitality laboratory research catalog film, chemical research material only, premium American research aesthetic, no people, no faces, no hands, no needles, no injection, no clinic, no gym, no lifestyle, no wellness claims, no nicknames. Scene: Research pen with visible liquid barrel in a cold storage rack with soft fog, soft bounce from below, with delicate condensation on glass, vertical rise from base to top. [catalog angle 386]. Quality: tack sharp, crystal clear, hyperrealistic, ultra realistic, dramatic lighting, soft diffused lighting, rim lighting, HDR, perfect composition, premium aesthetic, refined details, realistic textures. creation motif 386/500 · scene 124. Keep product identity and any on-screen research typography sharp and unchanged. For laboratory research use only. Not for human use or consumption.",Active,0,
PBVita-Reel-387,387,499,Lifestyle & Context (Research-Forward),"Context still life: minimalist shelf styling with the product as the clear hero object. Featuring research pen with visible liquid barrel, soft bounce from below, vertical rise from base to top.",12,"tack sharp, crystal clear, hyperrealistic, studio lighting, perfect exposure, shallow depth of field, creamy bokeh, premium aesthetic, polished look, realistic reflections, high-end commercial look, editorial photography style",9:16,8,1080p,grok-imagine-image-2.0,grok-imagine-video-1.5,"Photoreal vertical 9:16 Palm Beach Vitality laboratory research catalog film, chemical research material only, premium American research aesthetic, no people, no faces, no hands, no needles, no injection, no clinic, no gym, no lifestyle, no wellness claims, no nicknames. Scene: Context still life: minimalist shelf styling with the product as the clear hero object. Featuring research pen with visible liquid barrel, soft bounce from below, vertical rise from base to top.. Quality: tack sharp, crystal clear, hyperrealistic, studio lighting, perfect exposure, shallow depth of field, creamy bokeh, premium aesthetic, polished look, realistic reflections, high-end commercial look, editorial photography style. creation motif 387/500 · scene 499. Keep product identity and any on-screen research typography sharp and unchanged. For laboratory research use only. Not for human use or consumption.",Active,0,
PBVita-Reel-388,388,407,Lighting & Mood Variations,"Mood lighting study: warm practical desk lamp style motivated lighting. Product is amber-tinted research vial, captured with extreme macro push-in.",12,"tack sharp, crystal clear, ultra realistic, high dynamic range, shallow depth of field, perfect composition, elegant framing, premium aesthetic, intricate textures, editorial photography style, medium format look, DSLR sharpness",9:16,8,1080p,grok-imagine-image-2.0,grok-imagine-video-1.5,"Photoreal vertical 9:16 Palm Beach Vitality laboratory research catalog film, chemical research material only, premium American research aesthetic, no people, no faces, no hands, no needles, no injection, no clinic, no gym, no lifestyle, no wellness claims, no nicknames. Scene: Mood lighting study: warm practical desk lamp style motivated lighting. Product is amber-tinted research vial, captured with extreme macro push-in.. Quality: tack sharp, crystal clear, ultra realistic, high dynamic range, shallow depth of field, perfect composition, elegant framing, premium aesthetic, intricate textures, editorial photography style, medium format look, DSLR sharpness. creation motif 388/500 · scene 407. Keep product identity and any on-screen research typography sharp and unchanged. For laboratory research use only. Not for human use or consumption.",Active,0,
PBVita-Reel-389,389,191,Molecular & Chemical Structure Visuals,"High-end holographic projection style of a peptide chain, slowly rotating in dark space, soft diffused overhead, with light caustics refracting across the surface, subtle handheld micro-movement.",12,"tack sharp, crystal clear, dramatic lighting, studio lighting, HDR, creamy bokeh, perfect composition, polished look, clean and crisp, refined details, detailed surface texture, high-end commercial look",9:16,8,1080p,grok-imagine-image-2.0,grok-imagine-video-1.5,"Photoreal vertical 9:16 Palm Beach Vitality laboratory research catalog film, chemical research material only, premium American research aesthetic, no people, no faces, no hands, no needles, no injection, no clinic, no gym, no lifestyle, no wellness claims, no nicknames. Scene: High-end holographic projection style of a peptide chain, slowly rotating in dark space, soft diffused overhead, with light caustics refracting across the surface, subtle handheld micro-movement.. Quality: tack sharp, crystal clear, dramatic lighting, studio lighting, HDR, creamy bokeh, perfect composition, polished look, clean and crisp, refined details, detailed surface texture, high-end commercial look. creation motif 389/500 · scene 191. Keep product identity and any on-screen research typography sharp and unchanged. For laboratory research use only. Not for human use or consumption.",Active,0,
PBVita-Reel-390,390,21,Product Hero & Macro,"Extreme macro of pre-filled research pen on frosted glass platform, soft diffused overhead, subtle handheld micro-movement. [catalog angle 390]",12,"tack sharp, crystal clear, HDR, perfect exposure, shallow depth of field, perfect composition, polished look, high fidelity, intricate textures, detailed surface texture, realistic reflections, DSLR sharpness",9:16,8,1080p,grok-imagine-image-2.0,grok-imagine-video-1.5,"Photoreal vertical 9:16 Palm Beach Vitality laboratory research catalog film, chemical research material only, premium American research aesthetic, no people, no faces, no hands, no needles, no injection, no clinic, no gym, no lifestyle, no wellness claims, no nicknames. Scene: Extreme macro of pre-filled research pen on frosted glass platform, soft diffused overhead, subtle handheld micro-movement. [catalog angle 390]. Quality: tack sharp, crystal clear, HDR, perfect exposure, shallow depth of field, perfect composition, polished look, high fidelity, intricate textures, detailed surface texture, realistic reflections, DSLR sharpness. creation motif 390/500 · scene 021. Keep product identity and any on-screen research typography sharp and unchanged. For laboratory research use only. Not for human use or consumption.",Active,0,
PBVita-Reel-391,391,257,"Production, Process & Manufacturing","Stylized research process: precise pipetting sequence in slow motion, clean high-key beauty lighting, with gentle dry-ice style fog drifting, extreme macro push-in.",12,"tack sharp, ultra sharp, 8k resolution, hyperrealistic, volumetric lighting, studio lighting, HDR, perfect exposure, refined details, realistic textures, editorial photography style, professional photography",9:16,8,1080p,grok-imagine-image-2.0,grok-imagine-video-1.5,"Photoreal vertical 9:16 Palm Beach Vitality laboratory research catalog film, chemical research material only, premium American research aesthetic, no people, no faces, no hands, no needles, no injection, no clinic, no gym, no lifestyle, no wellness claims, no nicknames. Scene: Stylized research process: precise pipetting sequence in slow motion, clean high-key beauty lighting, with gentle dry-ice style fog drifting, extreme macro push-in.. Quality: tack sharp, ultra sharp, 8k resolution, hyperrealistic, volumetric lighting, studio lighting, HDR, perfect exposure, refined details, realistic textures, editorial photography style, professional photography. creation motif 391/500 · scene 257. Keep product identity and any on-screen research typography sharp and unchanged. For laboratory research use only. Not for human use or consumption.",Active,0,
PBVita-Reel-392,392,341,Signature Camera Moves & Dynamic Angles,"Camera focused: organic handheld micro-movement while staying clean and controlled. Subject is precision research pen, soft diffused overhead, with light caustics refracting across the surface.",12,"tack sharp, ultra sharp, 8k resolution, volumetric lighting, soft diffused lighting, studio lighting, creamy bokeh, perfect composition, detailed surface texture, realistic reflections, high-end commercial look, editorial photography style",9:16,8,1080p,grok-imagine-image-2.0,grok-imagine-video-1.5,"Photoreal vertical 9:16 Palm Beach Vitality laboratory research catalog film, chemical research material only, premium American research aesthetic, no people, no faces, no hands, no needles, no injection, no clinic, no gym, no lifestyle, no wellness claims, no nicknames. Scene: Camera focused: organic handheld micro-movement while staying clean and controlled. Subject is precision research pen, soft diffused overhead, with light caustics refracting across the surface.. Quality: tack sharp, ultra sharp, 8k resolution, volumetric lighting, soft diffused lighting, studio lighting, creamy bokeh, perfect composition, detailed surface texture, realistic reflections, high-end commercial look, editorial photography style. creation motif 392/500 · scene 341. Keep product identity and any on-screen research typography sharp and unchanged. For laboratory research use only. Not for human use or consumption.",Active,0,
PBVita-Reel-393,393,466,"Text, Kinetic & Overlay-Friendly Scenes","Overlay-optimized composition: wide open negative space above the product for large centered headlines. Subject pre-filled research pen, soft rim light from behind.",12,"tack sharp, ultra sharp, photorealistic, ultra realistic, cinematic lighting, HDR, elegant framing, high fidelity, detailed surface texture, high-end commercial look, medium format look, professional photography",9:16,8,1080p,grok-imagine-image-2.0,grok-imagine-video-1.5,"Photoreal vertical 9:16 Palm Beach Vitality laboratory research catalog film, chemical research material only, premium American research aesthetic, no people, no faces, no hands, no needles, no injection, no clinic, no gym, no lifestyle, no wellness claims, no nicknames. Scene: Overlay-optimized composition: wide open negative space above the product for large centered headlines. Subject pre-filled research pen, soft rim light from behind.. Quality: tack sharp, ultra sharp, photorealistic, ultra realistic, cinematic lighting, HDR, elegant framing, high fidelity, detailed surface texture, high-end commercial look, medium format look, professional photography. creation motif 393/500 · scene 466. Keep product identity and any on-screen research typography sharp and unchanged. For laboratory research use only. Not for human use or consumption.",Active,0,
PBVita-Reel-394,394,330,"Abstract, Artistic & Cinematic Science","Dark cinematic void with single spotlight, featuring sterile research vial, warm golden hour side light, locked-off static with internal motion only.",12,"tack sharp, ultra sharp, photorealistic, studio lighting, high dynamic range, HDR, shallow depth of field, perfect composition, elegant framing, refined details, soft shadows, realistic reflections",9:16,8,1080p,grok-imagine-image-2.0,grok-imagine-video-1.5,"Photoreal vertical 9:16 Palm Beach Vitality laboratory research catalog film, chemical research material only, premium American research aesthetic, no people, no faces, no hands, no needles, no injection, no clinic, no gym, no lifestyle, no wellness claims, no nicknames. Scene: Dark cinematic void with single spotlight, featuring sterile research vial, warm golden hour side light, locked-off static with internal motion only.. Quality: tack sharp, ultra sharp, photorealistic, studio lighting, high dynamic range, HDR, shallow depth of field, perfect composition, elegant framing, refined details, soft shadows, realistic reflections. creation motif 394/500 · scene 330. Keep product identity and any on-screen research typography sharp and unchanged. For laboratory research use only. Not for human use or consumption.",Active,0,
PBVita-Reel-395,395,589,Extreme Detail & Texture Studies,"Texture / detail study: edge light catching every microscopic dust-free surface, cool overhead fluorescent lab feel, extreme high angle looking straight down.",12,"tack sharp, ultra sharp, hyperrealistic, dramatic lighting, perfect composition, elegant framing, premium aesthetic, refined details, intricate textures, realistic reflections, medium format look, DSLR sharpness",9:16,8,1080p,grok-imagine-image-2.0,grok-imagine-video-1.5,"Photoreal vertical 9:16 Palm Beach Vitality laboratory research catalog film, chemical research material only, premium American research aesthetic, no people, no faces, no hands, no needles, no injection, no clinic, no gym, no lifestyle, no wellness claims, no nicknames. Scene: Texture / detail study: edge light catching every microscopic dust-free surface, cool overhead fluorescent lab feel, extreme high angle looking straight down.. Quality: tack sharp, ultra sharp, hyperrealistic, dramatic lighting, perfect composition, elegant framing, premium aesthetic, refined details, intricate textures, realistic reflections, medium format look, DSLR sharpness. creation motif 395/500 · scene 589. Keep product identity and any on-screen research typography sharp and unchanged. For laboratory research use only. Not for human use or consumption.",Active,0,
PBVita-Reel-396,396,558,"Hybrid, Transition & Special Shots","Special / hybrid shot: multi-product lineup in perfect geometric formation with slow lateral track. Centered on sealed peptide vial with rubber stopper, practical small LED panel visible in frame, over-the-shoulder gloved perspective.",12,"tack sharp, ultra sharp, ultra realistic, volumetric lighting, rim lighting, perfect exposure, perfect composition, elegant framing, premium aesthetic, realistic textures, intricate textures, medium format look",9:16,8,1080p,grok-imagine-image-2.0,grok-imagine-video-1.5,"Photoreal vertical 9:16 Palm Beach Vitality laboratory research catalog film, chemical research material only, premium American research aesthetic, no people, no faces, no hands, no needles, no injection, no clinic, no gym, no lifestyle, no wellness claims, no nicknames. Scene: Special / hybrid shot: multi-product lineup in perfect geometric formation with slow lateral track. Centered on sealed peptide vial with rubber stopper, practical small LED panel visible in frame, over-the-shoulder gloved perspective.. Quality: tack sharp, ultra sharp, ultra realistic, volumetric lighting, rim lighting, perfect exposure, perfect composition, elegant framing, premium aesthetic, realistic textures, intricate textures, medium format look. creation motif 396/500 · scene 558. Keep product identity and any on-screen research typography sharp and unchanged. For laboratory research use only. Not for human use or consumption.",Active,0,
PBVita-Reel-397,397,99,Laboratory & Scientific Environments,"Single research pen standing upright with soft reflection on polished lab surfaces, cool overhead fluorescent lab feel, with soft shadow only, extreme high angle looking straight down. [catalog angle 397]",12,"tack sharp, ultra sharp, cinematic lighting, perfect exposure, elegant framing, clean and crisp, realistic textures, intricate textures, ambient occlusion, high-end commercial look, DSLR sharpness, professional photography",9:16,8,1080p,grok-imagine-image-2.0,grok-imagine-video-1.5,"Photoreal vertical 9:16 Palm Beach Vitality laboratory research catalog film, chemical research material only, premium American research aesthetic, no people, no faces, no hands, no needles, no injection, no clinic, no gym, no lifestyle, no wellness claims, no nicknames. Scene: Single research pen standing upright with soft reflection on polished lab surfaces, cool overhead fluorescent lab feel, with soft shadow only, extreme high angle looking straight down. [catalog angle 397]. Quality: tack sharp, ultra sharp, cinematic lighting, perfect exposure, elegant framing, clean and crisp, realistic textures, intricate textures, ambient occlusion, high-end commercial look, DSLR sharpness, professional photography. creation motif 397/500 · scene 099. Keep product identity and any on-screen research typography sharp and unchanged. For laboratory research use only. Not for human use or consumption.",Active,0,
PBVita-Reel-398,398,496,Lifestyle & Context (Research-Forward),"Context still life: clean modern desk with product among notebooks and a simple glass of water. Featuring pre-filled research pen, soft diffused overhead, subtle handheld micro-movement.",12,"tack sharp, ultra sharp, studio lighting, rim lighting, high dynamic range, perfect exposure, shallow depth of field, premium aesthetic, polished look, high fidelity, medium format look, DSLR sharpness",9:16,8,1080p,grok-imagine-image-2.0,grok-imagine-video-1.5,"Photoreal vertical 9:16 Palm Beach Vitality laboratory research catalog film, chemical research material only, premium American research aesthetic, no people, no faces, no hands, no needles, no injection, no clinic, no gym, no lifestyle, no wellness claims, no nicknames. Scene: Context still life: clean modern desk with product among notebooks and a simple glass of water. Featuring pre-filled research pen, soft diffused overhead, subtle handheld micro-movement.. Quality: tack sharp, ultra sharp, studio lighting, rim lighting, high dynamic range, perfect exposure, shallow depth of field, premium aesthetic, polished look, high fidelity, medium format look, DSLR sharpness. creation motif 398/500 · scene 496. Keep product identity and any on-screen research typography sharp and unchanged. For laboratory research use only. Not for human use or consumption.",Active,0,
PBVita-Reel-399,399,424,Lighting & Mood Variations,"Mood lighting study: moving light source slowly traveling across the product surface. Product is research pen with visible liquid barrel, captured with low angle tracking slide.",12,"tack sharp, 8k resolution, photorealistic, ultra realistic, dramatic lighting, HDR, clean and crisp, refined details, realistic textures, realistic reflections, editorial photography style, medium format look",9:16,8,1080p,grok-imagine-image-2.0,grok-imagine-video-1.5,"Photoreal vertical 9:16 Palm Beach Vitality laboratory research catalog film, chemical research material only, premium American research aesthetic, no people, no faces, no hands, no needles, no injection, no clinic, no gym, no lifestyle, no wellness claims, no nicknames. Scene: Mood lighting study: moving light source slowly traveling across the product surface. Product is research pen with visible liquid barrel, captured with low angle tracking slide.. Quality: tack sharp, 8k resolution, photorealistic, ultra realistic, dramatic lighting, HDR, clean and crisp, refined details, realistic textures, realistic reflections, editorial photography style, medium format look. creation motif 399/500 · scene 424. Keep product identity and any on-screen research typography sharp and unchanged. For laboratory research use only. Not for human use or consumption.",Active,0,
